date,country_code,downloads
2025-03-02,TW,2
2025-03-02,UA,1
2025-03-02,US,118
2025-03-03,AT,2
2025-03-03,AU,4
2025-03-03,BE,2
2025-03-03,CA,6
2025-03-03,CH,1
2025-03-03,CN,7
2025-03-03,DE,3
2025-03-03,DZ,2
2025-03-03,FR,3
2025-03-03,GB,3
2025-03-03,HR,1
2025-03-03,IN,2
2025-03-03,JP,95
2025-03-03,NL,4
2025-03-03,PL,2
2025-03-03,SE,4
2025-03-03,SG,4
2025-03-03,US,204
2025-03-03,VN,3
2025-03-04,AR,32
2025-03-04,BE,4
2025-03-04,CN,15
2025-03-04,DE,4
2025-03-04,FR,2
2025-03-04,GB,4
2025-03-04,IN,8
2025-03-04,IR,2
2025-03-04,IT,2
2025-03-04,JP,2
2025-03-04,NL,6
2025-03-04,SG,8
2025-03-04,TW,2
2025-03-04,US,248
2025-03-04,VN,2
2025-03-05,AU,2
2025-03-05,CH,3
2025-03-05,CN,10
2025-03-05,CO,2
2025-03-05,DE,3
2025-03-05,DK,1
2025-03-05,FR,3
2025-03-05,GB,23
2025-03-05,HK,2
2025-03-05,IE,1
2025-03-05,IL,95
2025-03-05,IN,1
2025-03-05,JP,10
2025-03-05,KR,5
2025-03-05,NL,2
2025-03-05,RU,11
2025-03-05,SG,6
2025-03-05,TW,3
2025-03-05,US,180
2025-03-06,BE,4
2025-03-06,CH,1
2025-03-06,CN,14
2025-03-06,DE,2
2025-03-06,DK,6
2025-03-06,EG,1
2025-03-06,FR,15
2025-03-06,GB,2
2025-03-06,HK,2
2025-03-06,IN,2
2025-03-06,JO,2
2025-03-06,JP,8
2025-03-06,KR,3
2025-03-06,NL,2
2025-03-06,PL,2
2025-03-06,RU,1
2025-03-06,SG,2
2025-03-06,TW,6
2025-03-06,US,277
2025-03-07,AR,1
2025-03-07,CA,2
2025-03-07,CH,2
2025-03-07,CN,4
2025-03-07,DE,2
2025-03-07,FR,10
2025-03-07,IE,2
2025-03-07,IN,5
2025-03-07,IT,4
2025-03-07,JP,97
2025-03-07,KR,4
2025-03-07,MX,2
2025-03-07,NL,8
2025-03-07,PL,4
2025-03-07,SE,2
2025-03-07,SG,7
2025-03-07,TW,2
2025-03-07,US,345
2025-03-08,CH,3
2025-03-08,CN,2
2025-03-08,DE,6
2025-03-08,HK,2
2025-03-08,IN,3
2025-03-08,IR,2
2025-03-08,JP,190
2025-03-08,NL,6
2025-03-08,PK,1
2025-03-08,SG,103
2025-03-08,TW,3
2025-03-08,US,183
2025-03-09,AE,2
2025-03-09,AU,2
2025-03-09,CA,2
2025-03-09,CN,3
2025-03-09,CZ,6
2025-03-09,ES,2
2025-03-09,HK,1
2025-03-09,IE,1
2025-03-09,KR,2
2025-03-09,NL,2
2025-03-09,PL,1
2025-03-09,RU,1
2025-03-09,SG,6
2025-03-09,TR,2
2025-03-09,TW,4
2025-03-09,US,155
2025-03-10,AT,2
2025-03-10,AU,2
2025-03-10,CA,6
2025-03-10,CN,4
2025-03-10,DE,4
2025-03-10,FR,4
2025-03-10,GR,3
2025-03-10,HK,3
2025-03-10,IN,8
2025-03-10,IT,4
2025-03-10,JP,1
2025-03-10,KR,4
2025-03-10,NL,7
2025-03-10,NO,2
2025-03-10,PL,2
2025-03-10,RU,4
2025-03-10,SG,103
2025-03-10,TW,4
2025-03-10,US,287
2025-03-11,AM,2
2025-03-11,CA,1
2025-03-11,CN,10
2025-03-11,DE,2
2025-03-11,FI,1
2025-03-11,FR,2
2025-03-11,GB,2
2025-03-11,HK,5
2025-03-11,IL,2
2025-03-11,IN,2
2025-03-11,IT,2
2025-03-11,JP,6
2025-03-11,KR,4
2025-03-11,NL,3
2025-03-11,RU,1
2025-03-11,SG,10
2025-03-11,TW,2
2025-03-11,US,264
2025-03-12,AU,2
2025-03-12,BE,2
2025-03-12,CA,6
2025-03-12,CH,3
2025-03-12,CN,2
2025-03-12,DE,2
2025-03-12,ES,6
2025-03-12,GB,2
2025-03-12,GH,2
2025-03-12,HK,2
2025-03-12,JP,4
2025-03-12,KR,7
2025-03-12,NL,8
2025-03-12,PL,4
2025-03-12,SE,2
2025-03-12,SG,6
2025-03-12,TW,6
2025-03-12,UA,5
2025-03-12,US,278
2025-03-13,BE,2
2025-03-13,CH,5
2025-03-13,CN,40
2025-03-13,DE,7
2025-03-13,FI,5
2025-03-13,FR,4
2025-03-13,GB,10
2025-03-13,IN,2
2025-03-13,IT,2
2025-03-13,JO,1
2025-03-13,JP,2
2025-03-13,KR,97
2025-03-13,NL,8
2025-03-13,SG,5
2025-03-13,SK,4
2025-03-13,TW,12
2025-03-13,US,275
2025-03-14,BE,2
2025-03-14,BR,1
2025-03-14,CH,1
2025-03-14,CN,5
2025-03-14,DE,16
2025-03-14,DK,1
2025-03-14,DZ,4
2025-03-14,ES,3
2025-03-14,FR,4
2025-03-14,GB,2
2025-03-14,HK,2
2025-03-14,IE,3
2025-03-14,IT,2
2025-03-14,JP,6
2025-03-14,KR,2
2025-03-14,MO,2
2025-03-14,NL,5
2025-03-14,NZ,4
2025-03-14,RU,2
2025-03-14,SE,2
2025-03-14,SG,2
2025-03-14,TW,4
2025-03-14,US,265
2025-03-15,CN,2
2025-03-15,DE,4
2025-03-15,IE,1
2025-03-15,IL,2
2025-03-15,IN,10
2025-03-15,NL,2
2025-03-15,NZ,2
2025-03-15,RS,1
2025-03-15,SE,2
2025-03-15,SG,4
2025-03-15,US,96
2025-03-16,CH,3
2025-03-16,CN,102
2025-03-16,DE,1
2025-03-16,DZ,3
2025-03-16,GB,2
2025-03-16,HK,95
2025-03-16,HU,2
2025-03-16,IL,2
2025-03-16,IN,2
2025-03-16,NL,6
2025-03-16,PL,2
2025-03-16,RU,1
2025-03-16,SG,11
2025-03-16,TW,4
2025-03-16,US,137
2025-03-16,VN,1
2025-03-17,AR,1
2025-03-17,AT,2
2025-03-17,AU,2
2025-03-17,CA,1
2025-03-17,CH,1
2025-03-17,CN,9
2025-03-17,DE,5
2025-03-17,FI,2
2025-03-17,HK,3
2025-03-17,IN,4
2025-03-17,KR,125
2025-03-17,NL,11
2025-03-17,SG,6
2025-03-17,TR,1
2025-03-17,TW,18
2025-03-17,US,387
2025-03-17,VN,1
2025-03-18,CA,4
2025-03-18,CH,1
2025-03-18,CN,9
2025-03-18,DE,3
2025-03-18,ES,2
2025-03-18,FI,2
2025-03-18,GB,2
2025-03-18,GR,2
2025-03-18,HK,4
2025-03-18,IE,1
2025-03-18,IN,5
2025-03-18,KR,2
2025-03-18,NL,2
2025-03-18,SG,10
2025-03-18,TW,5
2025-03-18,US,198
2025-03-19,BD,1
2025-03-19,BE,2
2025-03-19,CA,4
2025-03-19,CN,4
2025-03-19,FR,1
2025-03-19,GB,2
2025-03-19,GR,1
2025-03-19,HK,5
2025-03-19,IE,7
2025-03-19,IN,12
2025-03-19,KR,6
2025-03-19,NL,5
2025-03-19,RU,2
2025-03-19,SE,2
2025-03-19,SG,8
2025-03-19,TW,4
2025-03-19,US,165
2025-03-20,CA,4
2025-03-20,CN,15
2025-03-20,DE,8
2025-03-20,ES,2
2025-03-20,FI,2
2025-03-20,GB,3
2025-03-20,HK,4
2025-03-20,IE,1
2025-03-20,IN,4
2025-03-20,JP,2
2025-03-20,KR,99
2025-03-20,NG,2
2025-03-20,NL,6
2025-03-20,PL,2
2025-03-20,SG,2
2025-03-20,TW,10
2025-03-20,US,185
2025-03-21,AT,2
2025-03-21,CA,2
2025-03-21,CN,6
2025-03-21,DE,2
2025-03-21,ES,4
2025-03-21,GB,2
2025-03-21,HK,4
2025-03-21,IE,1
2025-03-21,IL,95
2025-03-21,KR,1
2025-03-21,NG,2
2025-03-21,RO,2
2025-03-21,SE,4
2025-03-21,TW,8
2025-03-21,US,212
2025-03-22,CA,3
2025-03-22,CH,1
2025-03-22,FI,1
2025-03-22,FR,1
2025-03-22,GB,4
2025-03-22,HK,1
2025-03-22,KE,2
2025-03-22,NG,4
2025-03-22,NL,10
2025-03-22,SE,6
2025-03-22,TW,4
2025-03-22,US,101
2025-03-23,CA,7
2025-03-23,CH,1
2025-03-23,CN,2
2025-03-23,DE,6
2025-03-23,HK,1
2025-03-23,IR,2
2025-03-23,KR,95
2025-03-23,NG,6
2025-03-23,NL,13
2025-03-23,PL,4
2025-03-23,TW,11
2025-03-23,US,250
2025-03-24,AE,2
2025-03-24,CA,2
2025-03-24,CH,5
2025-03-24,CM,2
2025-03-24,CN,6
2025-03-24,DE,7
2025-03-24,HK,2
2025-03-24,IE,1
2025-03-24,IN,7
2025-03-24,JP,2
2025-03-24,KR,6
2025-03-24,NG,4
2025-03-24,NL,4
2025-03-24,SE,1
2025-03-24,SG,8
2025-03-24,TW,2
2025-03-24,UG,2
2025-03-24,US,158
2025-03-25,AE,2
2025-03-25,BE,4
2025-03-25,CA,1
2025-03-25,CH,1
2025-03-25,CM,1
2025-03-25,CN,4
2025-03-25,ES,2
2025-03-25,GB,11
2025-03-25,IE,2
2025-03-25,IN,2
2025-03-25,NG,4
2025-03-25,NL,6
2025-03-25,PL,4
2025-03-25,SE,8
2025-03-25,SG,2
2025-03-25,TW,6
2025-03-25,US,110
2025-03-26,BR,1
2025-03-26,CA,4
2025-03-26,CH,15
2025-03-26,CM,2
2025-03-26,CN,3
2025-03-26,DE,5
2025-03-26,ES,2
2025-03-26,GB,10
2025-03-26,HK,2
2025-03-26,IE,1
2025-03-26,IN,3
2025-03-26,IT,1
2025-03-26,JP,2
2025-03-26,KR,5
2025-03-26,NG,2
2025-03-26,NL,12
2025-03-26,PL,8
2025-03-26,PT,2
2025-03-26,SE,1
2025-03-26,SG,6
2025-03-26,US,148
2025-03-27,CH,1
2025-03-27,CN,5
2025-03-27,DE,2
2025-03-27,DK,4
2025-03-27,GB,4
2025-03-27,IL,95
2025-03-27,IN,15
2025-03-27,KR,41
2025-03-27,NG,6
2025-03-27,NL,6
2025-03-27,SG,6
2025-03-27,TW,4
2025-03-27,US,134
2025-03-28,BE,2
2025-03-28,CN,2
2025-03-28,DE,3
2025-03-28,ES,2
2025-03-28,GB,6
2025-03-28,HK,4
2025-03-28,IN,7
2025-03-28,KR,2
2025-03-28,MX,2
2025-03-28,NL,4
2025-03-28,PT,1
2025-03-28,SE,3
2025-03-28,SG,2
2025-03-28,TW,4
2025-03-28,US,288
2025-03-28,UZ,1
2025-03-29,BR,2
2025-03-29,CN,1
2025-03-29,GB,3
2025-03-29,HK,2
2025-03-29,IE,3
2025-03-29,IN,1
2025-03-29,KR,97
2025-03-29,NL,4
2025-03-29,SG,10
2025-03-29,TW,5
2025-03-29,US,245
2025-03-30,BR,1
2025-03-30,CN,97
2025-03-30,GB,2
2025-03-30,HK,3
2025-03-30,KR,4
2025-03-30,MA,2
2025-03-30,NL,8
2025-03-30,SG,2
2025-03-30,TH,1
2025-03-30,TW,6
2025-03-30,US,207
2025-03-31,AR,3
2025-03-31,BR,1
2025-03-31,CH,3
2025-03-31,CN,4
2025-03-31,DE,4
2025-03-31,EG,2
2025-03-31,FI,2
2025-03-31,HK,1
2025-03-31,IE,1
2025-03-31,IN,1
2025-03-31,JP,2
2025-03-31,KR,9
2025-03-31,NG,2
2025-03-31,NL,8
2025-03-31,PL,2
2025-03-31,SG,10
2025-03-31,TW,8
2025-03-31,US,327
2025-03-31,ZA,1
2025-04-01,BR,1
2025-04-01,CA,4
2025-04-01,CH,2
2025-04-01,CN,8
2025-04-01,DK,2
2025-04-01,GB,2
2025-04-01,GR,5
2025-04-01,IE,1
2025-04-01,IL,2
2025-04-01,IN,4
2025-04-01,IT,1
2025-04-01,NL,4
2025-04-01,SE,2
2025-04-01,SG,4
2025-04-01,TW,4
2025-04-01,US,291
2025-04-02,BR,2
2025-04-02,CA,2
2025-04-02,CH,1
2025-04-02,CM,2
2025-04-02,CN,1
2025-04-02,DK,2
2025-04-02,FI,2
2025-04-02,FR,1
2025-04-02,HK,1
2025-04-02,IE,4
2025-04-02,IN,2
2025-04-02,IT,2
2025-04-02,JP,2
2025-04-02,NL,6
2025-04-02,NO,2
2025-04-02,SE,1
2025-04-02,SG,11
2025-04-02,TW,6
2025-04-02,US,149
2025-04-03,BE,4
2025-04-03,BR,3
2025-04-03,CA,5
2025-04-03,CH,3
2025-04-03,CN,2
2025-04-03,DE,3
2025-04-03,GB,5
2025-04-03,HK,1
2025-04-03,IE,1
2025-04-03,IN,7
2025-04-03,JP,2
2025-04-03,KR,6
2025-04-03,NL,6
2025-04-03,SE,5
2025-04-03,SG,5
2025-04-03,TW,4
2025-04-03,US,187
2025-04-04,CA,100
2025-04-04,CH,2
2025-04-04,CN,4
2025-04-04,DE,97
2025-04-04,FI,1
2025-04-04,GR,1
2025-04-04,HK,4
2025-04-04,IN,2
2025-04-04,JP,2
2025-04-04,NL,2
2025-04-04,SG,3
2025-04-04,TW,5
2025-04-04,UA,2
2025-04-04,US,186
2025-04-05,CA,6
2025-04-05,CH,2
2025-04-05,HK,9
2025-04-05,IE,2
2025-04-05,IT,2
2025-04-05,JP,8
2025-04-05,KR,2
2025-04-05,NL,4
2025-04-05,SG,3
2025-04-05,US,64
2025-04-06,BR,1
2025-04-06,CH,1
2025-04-06,CN,1
2025-04-06,HK,2
2025-04-06,IE,1
2025-04-06,JP,2
2025-04-06,KR,2
2025-04-06,NL,1
2025-04-06,SG,8
2025-04-06,TW,6
2025-04-06,US,167
2025-04-07,BE,2
2025-04-07,CA,2
2025-04-07,CN,6
2025-04-07,DE,2
2025-04-07,FI,4
2025-04-07,FR,2
2025-04-07,HK,4
2025-04-07,IE,1
2025-04-07,IN,5
2025-04-07,IT,2
2025-04-07,JP,10
2025-04-07,KR,2
2025-04-07,NL,8
2025-04-07,PL,2
2025-04-07,RU,2
2025-04-07,SE,4
2025-04-07,SG,24
2025-04-07,TW,10
2025-04-07,US,205
2025-04-08,BE,2
2025-04-08,CA,1
2025-04-08,CH,3
2025-04-08,CN,1
2025-04-08,DE,7
2025-04-08,DK,2
2025-04-08,FI,4
2025-04-08,GB,5
2025-04-08,HK,2
2025-04-08,IE,3
2025-04-08,IN,3
2025-04-08,JP,10
2025-04-08,KR,2
2025-04-08,RS,2
2025-04-08,RU,2
2025-04-08,SG,12
2025-04-08,TW,4
2025-04-08,US,375
2025-04-09,CA,2
2025-04-09,CN,2
2025-04-09,DE,4
2025-04-09,ES,3
2025-04-09,GB,2
2025-04-09,IE,1
2025-04-09,IL,97
2025-04-09,IN,7
2025-04-09,IT,2
2025-04-09,JP,2
2025-04-09,KR,2
2025-04-09,NL,4
2025-04-09,NZ,3
2025-04-09,SE,6
2025-04-09,SG,3
2025-04-09,TR,2
2025-04-09,TW,8
2025-04-09,US,328
2025-04-10,BD,1
2025-04-10,CA,2
2025-04-10,CH,1
2025-04-10,CN,4
2025-04-10,CY,2
2025-04-10,CZ,3
2025-04-10,ES,6
2025-04-10,FR,2
2025-04-10,GB,2
2025-04-10,HK,2
2025-04-10,IN,7
2025-04-10,IT,2
2025-04-10,JP,4
2025-04-10,KR,7
2025-04-10,NL,13
2025-04-10,SG,2
2025-04-10,TW,2
2025-04-10,US,364
2025-04-11,AU,2
2025-04-11,BE,2
2025-04-11,CA,4
2025-04-11,CH,3
2025-04-11,CN,6
2025-04-11,FR,22
2025-04-11,GB,95
2025-04-11,HK,1
2025-04-11,IE,2
2025-04-11,IN,2
2025-04-11,JP,2
2025-04-11,KR,4
2025-04-11,NL,2
2025-04-11,PL,2
2025-04-11,SG,4
2025-04-11,TW,8
2025-04-11,US,287
2025-04-11,ZA,2
2025-04-12,BD,2
2025-04-12,CA,3
2025-04-12,CH,1
2025-04-12,CN,2
2025-04-12,FR,48
2025-04-12,HK,4
2025-04-12,KR,6
2025-04-12,NL,6
2025-04-12,PL,2
2025-04-12,RO,2
2025-04-12,SG,5
2025-04-12,TW,4
2025-04-12,US,91
2025-04-13,BR,2
2025-04-13,CA,7
2025-04-13,CN,4
2025-04-13,HK,2
2025-04-13,JP,10
2025-04-13,KR,100
2025-04-13,NL,4
2025-04-13,NP,1
2025-04-13,PL,2
2025-04-13,RO,3
2025-04-13,RU,1
2025-04-13,SE,2
2025-04-13,SG,9
2025-04-13,TW,2
2025-04-13,US,71
2025-04-14,BE,2
2025-04-14,BR,1
2025-04-14,CA,4
2025-04-14,CH,2
2025-04-14,CN,101
2025-04-14,GB,22
2025-04-14,HK,2
2025-04-14,IL,11
2025-04-14,IN,1
2025-04-14,PL,2
2025-04-14,TW,6
2025-04-14,US,262
2025-04-14,ZA,1
2025-04-15,AR,1
2025-04-15,BR,3
2025-04-15,CA,1
2025-04-15,CN,2
2025-04-15,ES,1
2025-04-15,FI,2
2025-04-15,GB,11
2025-04-15,HK,4
2025-04-15,IN,1
2025-04-15,JP,6
2025-04-15,KR,4
2025-04-15,NL,1
2025-04-15,PK,1
2025-04-15,RO,4
2025-04-15,SG,14
2025-04-15,SK,1
2025-04-15,TR,1
2025-04-15,TW,2
2025-04-15,US,132
2025-04-15,VE,1
2025-04-16,AE,2
2025-04-16,AR,1
2025-04-16,AU,2
2025-04-16,BD,1
2025-04-16,BR,5
2025-04-16,CH,2
2025-04-16,CN,6
2025-04-16,DE,3
2025-04-16,FR,25
2025-04-16,GB,4
2025-04-16,HK,4
2025-04-16,IE,1
2025-04-16,IT,2
2025-04-16,KR,1
2025-04-16,NL,13
2025-04-16,RO,2
2025-04-16,RU,1
2025-04-16,SG,19
2025-04-16,TR,2
2025-04-16,UA,1
2025-04-16,US,250
2025-04-17,AE,1
2025-04-17,BR,2
2025-04-17,CA,2
2025-04-17,CM,2
2025-04-17,CN,12
2025-04-17,DE,4
2025-04-17,ES,2
2025-04-17,GB,5
2025-04-17,GR,2
2025-04-17,HK,8
2025-04-17,IN,1
2025-04-17,JP,2
2025-04-17,KR,3
2025-04-17,NL,5
2025-04-17,PH,1
2025-04-17,PL,2
2025-04-17,SG,4
2025-04-17,TW,6
2025-04-17,UA,1
2025-04-17,US,262
2025-04-18,CA,2
2025-04-18,CH,1
2025-04-18,CN,3
2025-04-18,CY,1
2025-04-18,DE,95
2025-04-18,FR,4
2025-04-18,GB,2
2025-04-18,HK,2
2025-04-18,IN,1
2025-04-18,JP,2
2025-04-18,NL,4
2025-04-18,SG,4
2025-04-18,TW,8
2025-04-18,US,265
2025-04-19,CA,5
2025-04-19,CH,3
2025-04-19,CN,6
2025-04-19,DK,4
2025-04-19,HK,4
2025-04-19,IN,2
2025-04-19,KR,9
2025-04-19,LB,1
2025-04-19,NL,6
2025-04-19,SG,10
2025-04-19,TW,6
2025-04-19,US,413
2025-04-20,BR,1
2025-04-20,CA,1
2025-04-20,CH,1
2025-04-20,CN,2
2025-04-20,DE,2
2025-04-20,IE,1
2025-04-20,IN,2
2025-04-20,NL,5
2025-04-20,SE,2
2025-04-20,SG,9
2025-04-20,TW,6
2025-04-20,US,190
2025-04-21,CA,3
2025-04-21,CH,1
2025-04-21,CN,25
2025-04-21,DE,5
2025-04-21,EG,2
2025-04-21,FR,1
2025-04-21,GB,2
2025-04-21,HK,4
2025-04-21,HR,2
2025-04-21,IN,5
2025-04-21,IS,1
2025-04-21,KR,5
2025-04-21,RU,8
2025-04-21,SE,2
2025-04-21,SG,2
2025-04-21,TW,6
2025-04-21,US,382
2025-04-22,AU,3
2025-04-22,CA,2
2025-04-22,CH,5
2025-04-22,CN,23
2025-04-22,CY,1
2025-04-22,DE,8
2025-04-22,DK,12
2025-04-22,ES,3
2025-04-22,ET,2
2025-04-22,FI,6
2025-04-22,FR,4
2025-04-22,GB,7
2025-04-22,HK,27
2025-04-22,IE,6
2025-04-22,IL,4
2025-04-22,IN,13
2025-04-22,JP,12
2025-04-22,NL,9
2025-04-22,PL,6
2025-04-22,PT,1
2025-04-22,RU,3
2025-04-22,SG,20
2025-04-22,TW,4
2025-04-22,US,518
2025-04-23,AL,1
2025-04-23,AM,1
2025-04-23,AR,1
2025-04-23,AU,1
2025-04-23,BE,2
2025-04-23,CA,4
2025-04-23,CH,3
2025-04-23,CN,18
2025-04-23,DE,6
2025-04-23,EE,97
2025-04-23,HK,3
2025-04-23,IN,8
2025-04-23,JP,3
2025-04-23,KR,4
2025-04-23,MC,1
2025-04-23,NO,2
2025-04-23,RU,3
2025-04-23,SA,1
2025-04-23,SE,5
2025-04-23,SG,6
2025-04-23,TH,2
2025-04-23,TW,4
2025-04-23,US,278
2025-04-23,ZA,3
2025-04-24,AG,1
2025-04-24,AU,2
2025-04-24,BR,4
2025-04-24,CA,12
2025-04-24,CH,2
2025-04-24,CN,31
2025-04-24,DE,7
2025-04-24,EG,2
2025-04-24,GB,2
2025-04-24,HK,4
2025-04-24,IE,2
2025-04-24,IL,2
2025-04-24,JP,18
2025-04-24,KR,2
2025-04-24,PL,1
2025-04-24,SG,5
2025-04-24,TW,5
2025-04-24,US,158
2025-04-25,AR,1
2025-04-25,BR,9
2025-04-25,CA,1
2025-04-25,CN,13
2025-04-25,DE,2
2025-04-25,EG,2
2025-04-25,FR,4
2025-04-25,GB,2
2025-04-25,HK,3
2025-04-25,IE,3
2025-04-25,KR,4
2025-04-25,NL,10
2025-04-25,RU,3
2025-04-25,SG,2
2025-04-25,TW,8
2025-04-25,US,174
2025-04-26,AU,6
2025-04-26,BR,6
2025-04-26,CA,4
2025-04-26,CH,1
2025-04-26,CN,1
2025-04-26,FR,2
2025-04-26,GR,2
2025-04-26,HK,2
2025-04-26,IE,1
2025-04-26,IL,97
2025-04-26,IN,1
2025-04-26,KR,97
2025-04-26,MX,1
2025-04-26,RS,1
2025-04-26,SG,4
2025-04-26,TW,2
2025-04-26,US,142
2025-04-27,CA,2
2025-04-27,CH,1
2025-04-27,CN,11
2025-04-27,GB,2
2025-04-27,HK,2
2025-04-27,JP,2
2025-04-27,KR,2
2025-04-27,MA,1
2025-04-27,MX,2
2025-04-27,NL,2
2025-04-27,SG,6
2025-04-27,UA,2
2025-04-27,US,288
2025-04-28,AT,2
2025-04-28,AU,6
2025-04-28,BR,1
2025-04-28,CA,2
2025-04-28,CH,1
2025-04-28,CN,100
2025-04-28,DE,4
2025-04-28,ES,3
2025-04-28,FR,106
2025-04-28,HK,2
2025-04-28,IE,2
2025-04-28,IN,10
2025-04-28,KR,9
2025-04-28,NL,2
2025-04-28,PK,1
2025-04-28,PL,2
2025-04-28,RO,2
2025-04-28,SG,4
2025-04-28,TW,2
2025-04-28,US,325
2025-04-28,VN,5
2025-04-29,AU,7
2025-04-29,BR,1
2025-04-29,CA,2
2025-04-29,CH,2
2025-04-29,CN,5
2025-04-29,DE,4
2025-04-29,GB,3
2025-04-29,HK,5
2025-04-29,IE,1
2025-04-29,IL,2
2025-04-29,KR,4
2025-04-29,NL,10
2025-04-29,PL,21
2025-04-29,SG,2
2025-04-29,US,161
2025-04-30,AT,2
2025-04-30,BE,2
2025-04-30,CA,6
2025-04-30,CH,3
2025-04-30,CN,4
2025-04-30,DE,2
2025-04-30,EG,2
2025-04-30,ES,1
2025-04-30,GB,3
2025-04-30,IL,2
2025-04-30,IN,2
2025-04-30,JP,2
2025-04-30,NL,18
2025-04-30,RO,1
2025-04-30,SG,10
2025-04-30,TG,97
2025-04-30,TW,2
2025-04-30,US,171
2025-05-01,BR,1
2025-05-01,HK,3
2025-05-01,IN,3
2025-05-01,IT,1
2025-05-01,JP,4
2025-05-01,KR,13
2025-05-01,NL,5
2025-05-01,PL,4
2025-05-01,SE,2
2025-05-01,SG,6
2025-05-01,TN,1
2025-05-01,TW,4
2025-05-01,US,126
2025-05-02,AR,1
2025-05-02,BR,1
2025-05-02,CA,4
2025-05-02,CH,1
2025-05-02,CN,2
2025-05-02,DE,5
2025-05-02,DK,2
2025-05-02,FR,1
2025-05-02,IE,2
2025-05-02,IL,4
2025-05-02,JP,4
2025-05-02,NL,8
2025-05-02,NO,2
2025-05-02,PT,2
2025-05-02,SE,1
2025-05-02,SG,6
2025-05-02,TW,4
2025-05-02,US,106
2025-05-03,AU,2
2025-05-03,CH,1
2025-05-03,CN,2
2025-05-03,DE,11
2025-05-03,DK,97
2025-05-03,FR,2
2025-05-03,HK,3
2025-05-03,IE,2
2025-05-03,IT,2
2025-05-03,KR,3
2025-05-03,NL,6
2025-05-03,SE,1
2025-05-03,SG,20
2025-05-03,US,65
2025-05-04,CH,1
2025-05-04,CN,7
2025-05-04,DE,6
2025-05-04,JP,87
2025-05-04,NL,4
2025-05-04,SG,4
2025-05-04,TW,2
2025-05-04,US,160
2025-05-05,BR,7
2025-05-05,CA,2
2025-05-05,CN,2
2025-05-05,DE,100
2025-05-05,FI,2
2025-05-05,FR,1
2025-05-05,IE,1
2025-05-05,IN,4
2025-05-05,NL,6
2025-05-05,PL,1
2025-05-05,SA,2
2025-05-05,SG,10
2025-05-05,TW,4
2025-05-05,US,303
2025-05-05,VN,4
2025-05-06,BE,2
2025-05-06,BR,2
2025-05-06,CA,4
2025-05-06,CN,6
2025-05-06,EE,2
2025-05-06,ES,2
2025-05-06,IN,5
2025-05-06,IT,2
2025-05-06,KR,3
2025-05-06,NL,4
2025-05-06,SE,1
2025-05-06,SG,8
2025-05-06,TW,3
2025-05-06,US,381
2025-05-06,VN,2
2025-05-06,ZA,4
2025-05-07,AR,2
2025-05-07,BD,1
2025-05-07,BR,2
2025-05-07,CA,2
2025-05-07,CN,6
2025-05-07,DE,97
2025-05-07,DK,3
2025-05-07,ES,1
2025-05-07,FR,10
2025-05-07,GB,7
2025-05-07,HK,6
2025-05-07,HU,2
2025-05-07,IE,2
2025-05-07,IN,6
2025-05-07,JP,2
2025-05-07,KR,4
2025-05-07,NL,8
2025-05-07,RU,2
2025-05-07,SE,5
2025-05-07,SG,12
2025-05-07,TR,1
2025-05-07,TW,4
2025-05-07,US,401
2025-05-08,AT,2
2025-05-08,BR,1
2025-05-08,CA,2
2025-05-08,CN,5
2025-05-08,CY,2
2025-05-08,DE,1
2025-05-08,GB,6
2025-05-08,HK,7
2025-05-08,IE,2
2025-05-08,JP,2
2025-05-08,KR,1
2025-05-08,NL,10
2025-05-08,SE,9
2025-05-08,SG,6
2025-05-08,TW,4
2025-05-08,US,383
2025-05-09,AU,2
2025-05-09,BE,2
2025-05-09,BR,2
2025-05-09,CN,3
2025-05-09,DE,9
2025-05-09,GB,1
2025-05-09,HK,2
2025-05-09,IL,2
2025-05-09,IN,6
2025-05-09,JP,2
2025-05-09,KR,2
2025-05-09,NG,1
2025-05-09,NL,14
2025-05-09,PH,1
2025-05-09,SE,4
2025-05-09,SG,4
2025-05-09,US,199
2025-05-09,VN,6
2025-05-10,BR,1
2025-05-10,CH,1
2025-05-10,CN,44
2025-05-10,IE,1
2025-05-10,JP,4
2025-05-10,SE,5
2025-05-10,SG,2
2025-05-10,US,75
2025-05-11,BR,5
2025-05-11,CA,2
2025-05-11,CH,1
2025-05-11,CN,3
2025-05-11,DK,2
2025-05-11,ES,2
2025-05-11,HK,6
2025-05-11,IL,3
2025-05-11,NL,9
2025-05-11,RU,2
2025-05-11,SG,4
2025-05-11,TW,2
2025-05-11,US,116
2025-05-12,AT,2
2025-05-12,BR,4
2025-05-12,CA,3
2025-05-12,CH,3
2025-05-12,CN,12
2025-05-12,DE,2
2025-05-12,DK,2
2025-05-12,FI,4
2025-05-12,FR,3
2025-05-12,HK,1
2025-05-12,IL,2
2025-05-12,IN,10
2025-05-12,JP,1
2025-05-12,KR,4
2025-05-12,NL,2
2025-05-12,SE,5
2025-05-12,SG,6
2025-05-12,TW,2
2025-05-12,US,243
2025-05-13,BR,1
2025-05-13,CH,3
2025-05-13,CN,5
2025-05-13,CZ,2
2025-05-13,ES,1
2025-05-13,HK,1
2025-05-13,IE,8
2025-05-13,IN,1
2025-05-13,JP,4
2025-05-13,KR,8
2025-05-13,NL,8
2025-05-13,RU,2
